STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,48.3205734171298,48.08684360878824,47.85311380044669,47.61938399210513,47.38565418376357,47.15192437542201,46.918194567080455,46.684464758738905,46.45073495039734,46.21700514205579,45.98327533371423,45.78330649768868,45.58333766166312,45.38336882563757,45.18339998961201,44.98343115358646,44.783462317560904,44.58349348153535,44.383524645509794,44.18355580948424,43.983586973458685,43.77582714382174,43.5680673141848,43.36030748454787,43.152547654910926,42.94478782527399,42.73702799563704,42.52926816600011,42.321508336363166,42.11374850672623,41.90598867708929,41.69822884745235,41.49046901781541,41.282709188178465
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Korea, Rep.",Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,67.91416131038773,67.83640887414472,67.75865643790172,67.68090400165872,67.60315156541571,67.52539912917271,67.44764669292971,67.3698942566867,67.2921418204437,67.2143893842007,67.13663694795771,66.85032044655779,66.72383510693254,66.625,66.5193141912828,66.40681466184823,66.2943848059455,66.17519603796947,66.03567378080214,65.89635277148156,65.70987654320987,65.61374627019241,65.43006885212208,65.24952271467576,65.1442060966848,65.03155626250705,64.87911456677163,64.78309916931597,64.67391304347827,64.51844262295083,64.41598360655738,64.31352459016394,64.21106557377048,64.10860655737704
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Low income,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,27.39872523178844,27.269379132582806,27.140033033377172,26.867616641762663,26.739163117320388,26.610709592878116,26.48225606843584,26.35380254399357,26.225349019551288,26.096895495109024,25.96844197066675,25.84552382222687,25.722605673786987,25.600125886037446,25.431451310122373,25.308654585260165,25.185867857864057,25.063082278660932,24.940328260742998,24.817603347788534,24.693360535073907,24.533627913629974,21.8743075632478,21.73165410298311,21.588976675159604,21.446195522846775,21.295591694072716,21.150973059733023,21.009363896680775,20.86242615606457,20.71847079470531,20.572509519200985,20.425520345526014,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Upper middle income,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,31.07919818204418,30.969201919212743,30.859254107529697,30.749310414871935,30.639362345440965,30.529403629716512,30.43947580596248,30.329711055257828,30.17398775306147,30.110418698345452,30.04754718810462,29.97895890585624,29.915537966561782,29.851911733389944,29.79434830009856,29.7321297148089,29.66975647336603,29.60946116126182,29.54719838360395,29.51303552514216,29.479261200885915,29.447088576917004,29.413275464025954,29.37929409655115,29.37074747493699,29.315336391953636,29.297750692532706,29.275543301678006,29.256926804768707,29.225054066416845,29.204891104283085,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,26.26820475267799,26.25530260213326,26.238399626586574,26.221496659250313,26.20459368370364,26.187701462855195,26.170916669356135,26.15401361054079,26.13711055583068,26.120207497015336,26.048425558045256,26.116580501221396,26.18558114771762,26.24676275657275,26.315591327773962,26.381097647468938,26.446176464541754,26.514782044769227,26.583114594730578,26.651528125637274,26.719469913325074,26.77084375817152,26.82201623003822,26.873800461541375,26.924736282313436,26.976046160267412,27.086679501885314,27.086059059772786,27.116707264035316,27.148011008032963,27.179847379479835,27.194736788610328,27.22664711690867,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIE,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Liechtenstein,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,40.625,40.75,40.87500000000001,41.0,41.125,41.25,41.375,41.5,41.62499999999999,41.75,41.875,41.874375,41.87375,41.87375,41.873125,41.87250000000001,41.871875,41.871249999999996,41.871249999999996,41.870625,41.870000000000005,41.871249999999996,41.871875,41.873125,41.87375,41.875,41.875,41.875,41.875,41.875,41.875,41.875,41.875,41.875
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Canada,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,38.845511561425404,38.840258588670686,38.83500561591596,38.82975264316124,38.82449967040652,38.8192466976518,38.81399372489708,38.808740752142356,38.80348777938764,38.79823480663292,38.7929818338782,38.78763070807387,38.782279582269545,38.77692845646522,38.7715773306609,38.766226204856565,38.76087507905224,38.755523953247916,38.7501728274436,38.74482170163927,38.73947057583494,38.73486407475693,38.73025757367892,38.72565107260091,38.7210445715229,38.716438070444894,38.71201337558376,38.7078876013737,38.7037629425392,38.69963716832913,38.695512509494634,39.47012792563178,39.46591999954487,39.46171173211055
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Latin America & Caribbean (IDA & IBRD),Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,53.4926398069955,53.21690278786047,52.94116576872543,52.665428749590404,52.38969173045537,52.11395471132034,51.8382176921853,51.562480673050274,51.36007454503155,51.08394327116545,50.80781199729934,50.5273264951077,50.246840992916056,49.96635549072441,49.68586998853278,49.405384486341134,49.124898984149496,48.84441348195786,48.56392797976621,48.283442477574575,48.002956975382936,47.85519837335348,47.707439771324026,47.559681169294564,47.41244623630241,47.26468600226563,47.11263726031166,46.93879755633027,46.822211625358776,46.69675929528723,46.5770753722792,46.45337035261482,46.335342197347515,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.90344209305569,33.753380448274314,33.60331880349294,32.66931809691747,32.52344910933563,32.377580121753795,32.23171113417195,32.08584214659012,31.939973159008275,31.794104171426437,31.648235183844598,31.493729822119466,31.33922446039433,31.1847190986692,30.814670347664343,30.661173424867567,30.507752879414966,30.354254923081093,30.200877064351126,30.047399752609223,29.8930068151004,29.717801303657268,27.57710915546004,27.41329976338554,27.249500175799334,27.085585911716393,26.917523011220027,26.75292310753339,26.58842549816859,26.419664616130007,26.252615602291048,26.08441025871146,25.91694579492668,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Norway,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.216151394684104,33.21094939273472,33.20574739078534,33.200545388835955,33.19534338688657,33.19014138493719,33.18493938298781,33.17973738103843,33.17453537908905,33.169333377139665,33.16413137519028,33.16111968985117,33.15810800451205,33.15509631917294,33.15208463383382,33.149072948494705,33.14606126315559,33.14304957781648,33.14003789247736,33.13702620713824,33.13401452179912,33.155370108749224,33.17672569569931,33.20908660468791,33.23181086144374,33.24564398819575,33.271099733248974,33.29453362291611,33.317265028429944,33.339906982859205,33.43535967717584,33.45814917506245,33.479561863452936,33.50097455184341
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Qatar,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.5136784758196296,2.5118812561773307,2.5100840365350328,2.5082868168927344,2.506489597250436,2.504692387541534,2.5028951678992355,2.5010979482569375,2.4993007286146387,2.4975035089723403,2.495706289330042,2.5110918292846462,2.526477369239251,2.541910883830708,2.557301794803533,2.5726876557092395,2.588058091368743,2.6034412744327704,2.618827028353288,2.6348697388816027,2.650261963218834,2.648485203772906,2.6467084443269786,2.6449821436342966,2.6432053502921944,2.6414282944921896,2.6374071100939083,2.638166725807345,2.6356075533963765,2.635284734378854,2.634259674906017,2.6337039088848853,2.632999117440468,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Philippines,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,26.08850655666231,25.93102927859946,25.773552000536608,25.61607472247375,25.458597444410902,25.301120166348056,25.143642888285207,24.986165610222354,24.828688332159505,24.671211054096652,24.51373377603381,24.356259851762417,24.19878592749103,24.041312003219637,23.88383807894825,23.726364154676858,23.568890230405472,23.411416306134086,23.253942381862696,23.09646845759131,22.938994533319917,23.05599490223698,23.17299527115404,23.2899956400711,23.40699600898816,23.52399637790522,23.641010161988127,23.758023946071035,23.87500419223933,23.992017976322234,24.109031760405138,24.226045544488045,24.34305932857095,24.46007311265386
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,United Arab Emirates,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.449732469726838,3.540453393410307,3.6311743170937762,3.721895240777246,3.812616164460715,3.903337088144185,3.994058011827654,4.084778935511125,4.175499859194593,4.2662207828780625,4.356941706561533,4.3680230920867364,4.37910447761194,4.390185863137145,4.401267248662348,4.412348634187553,4.4234300197127565,4.434511405237961,4.445592790763166,4.456674176288369,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574,4.467755561813574
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Serbia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,29.862794420306425,30.15206951749371,30.441344614681,30.730619711868286,31.01989480905557,31.034827349645553,31.049759890235535,31.06469243082552,31.079624971415505,31.094557512005487,31.101989480905555,31.121198262062656,31.12279899382575,31.125314429453464,32.37780948983232,32.38125817576407,32.38581638720418,32.389634914972056
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDX,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,IDA only,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.53865662917646,33.37764828150268,32.64538190312889,31.607054056514947,31.46483882184684,31.310289712187362,31.15574060252789,31.00119148723176,30.846642377572298,30.692093267912824,30.536941710987275,30.39159956127404,30.24625741156081,30.101237628994372,29.71012859773215,29.566001786494937,29.42158376950994,29.277259254584713,29.13351395227444,28.989326423923732,28.844146755613398,28.6602828471525,26.304316081105604,26.135029823332086,25.967159377038463,25.798684690444755,25.629020817100983,25.463141470452815,25.29822806140283,25.129713831459316,24.96324800372372,24.79538578452113,24.62652066507454,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Honduras,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,62.45222986862097,62.26498346590401,62.07773706318706,61.89049066047011,61.70324425775314,61.5159978550362,61.32875145231925,61.14150504960229,60.95425864688534,60.767012244168384,60.579765841451426,60.39851640003574,60.21726695862007,60.0360175172044,59.85476807578872,59.673518634373046,59.49226919295736,59.31101975154169,59.12977031012602,58.94852086871034,58.767271427294666,58.56771829475378,58.36816516221288,58.168612029672,57.969058897131106,57.76950576459022,57.58378764858343,57.39663955670748,57.20940209133971,57.02216462597194,56.83492716060417,56.647689695236394,56.46045222986862,56.27321476450084
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MCO,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Monaco,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Italy,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,25.80582095134473,26.0708578423039,26.335894733263064,26.60093162422223,26.865968515181393,27.131005406140556,27.396042297099726,27.661079188058892,27.926116079018055,28.191152969977217,28.301456116976308,28.524232545871403,28.7470089747665,28.969785403661596,29.192561832556695,29.41533826145179,29.638114690346885,29.860891119241977,30.08366754813708,30.30644397703217,30.529220405927266,30.71117754076519,30.893134675603108,31.07509181044103,31.25704894527895,31.439006080116872,31.62096997815486,31.802933876192856,31.98489777423086,32.16697044809734,32.34893496146653,32.530899474835735,32.71253212498309,32.89449479237116
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,37.73509896174479,37.764934790869425,37.80354474052262,37.83961952521022,37.872009448310436,37.80763831506856,37.836074661021364,37.85848793339549,37.866242916161454,37.91461999001788,37.961908231917064,38.00751686891955,38.053853073694036,38.10027712223368,38.134650942522256,38.182676393677326,38.23251264662853,38.2790818393716,38.32516223875043,38.346355800782554,38.367120482823466,38.38627792006512,38.40780030661428,38.4227676321406,38.44435258583166,38.46897809147349,38.48477882930252,38.50169316493873,38.52433005316531,38.54099948759572,38.55834859881328,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Sudan,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407,11.325621508711407
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Fragile and conflict affected situations,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,29.934074209512076,29.800153431999426,29.192680458898394,28.398507886396892,28.27165257596433,28.144797265531764,28.01794196071403,27.891086650281462,27.764231339848898,27.637376029416334,27.5105207245986,27.396469494532024,27.282433583094317,27.168672129473197,26.830990119913626,26.717842856812425,26.604522722172085,26.49130104673884,26.378571798381863,26.26989082398394,26.156866911153013,26.02241028183858,24.03885262030538,23.912739782317573,23.78635809836741,23.659824418102314,23.528667842359763,23.402518445771598,23.27930484770821,23.15377201416703,23.031478549464552,22.907002860634638,22.788421895167843,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Timor-Leste,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,64.76798924008071,64.6738399462004,64.57969065232011,64.48554135843982,64.39139206455951,64.29724277067922,64.20309347679893,64.10894418291862,64.01479488903833,63.920645595158035,63.826496301277736,63.73234700739745,63.63819771351715,63.54404841963686,63.44989912575656,63.35574983187626,63.26160053799597,63.16745124411567,63.073301950235376,62.979152656355076,62.88500336247478,62.790854068594484,62.696704774714185,62.6025554808339,62.5084061869536,62.41425689307331,62.32010759919301,62.24613315400135,62.131809011432416,62.03765971755212,61.943510423671825,61.849361129791525,61.755211835911226,61.66106254203093
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDB,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,IDA blend,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,36.467872680547345,36.323173253583555,33.5682390209459,33.444563857310136,33.32088869367436,33.19721353003859,33.073538386861564,32.94986322322579,32.82618803913129,32.702512875495515,32.50857157930125,32.41595667119463,32.322983388238384,32.230233816751344,32.137417348770285,32.04446913255314,31.951488149874596,31.857642204442627,31.76478054575666,31.671950571144027,31.579319615043065,31.488646090788695,31.39749515443419,31.306356686132514,31.21514768844384,31.093399308033167,31.00404256010898,30.922871287314287,30.83525380006404,30.74186010388354,30.647671338761384,30.554059513296313,30.460472652134012,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eastern & Southern Africa,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,42.975249875818086,42.799179836048324,42.62310979627857,40.26968998929205,40.10327039785051,39.93685080640896,39.77043121496742,39.60401162352587,39.437592032084325,39.271172440642786,39.10475284920124,38.9039800957902,38.70320734237915,38.502434588968114,37.840646765595935,37.64215276320776,37.44382127019019,37.24532517507857,37.04708443557098,36.848632294473056,36.64823508297613,36.4089620173726,31.89065408989194,31.680634937141207,31.470633901231366,31.26041973222869,31.039681559375495,30.824316261538492,30.61151181969719,30.391625862283504,30.17425243566029,29.95519378732366,29.73720510217048,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Algeria,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.699908470278032,0.6962136925105176,0.692518914743003,0.6888241369754885,0.685129359207974,0.6814345814404595,0.677739803672945,0.6740450259054305,0.670350248137916,0.6666554703704015,0.6629606926028869,0.6771939842300168,0.6914272758571465,0.7056605674842762,0.719893859111406,0.7341271507385356,0.7483604423656655,0.7625937339927952,0.7768270256199249,0.7910603172470547,0.8052936088741844,0.8084845533097651,0.8116754977453459,0.8148664421809266,0.8180573866165072,0.8212479862419969,0.8212479862419969,0.8157897941043968,0.8103316019667967,0.8141106921830258,0.8183093032824742,0.8220880532719776,0.826286664371426,0.8303142240546827
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Oman,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009046849757673668,0.008723747980613893,0.00840064620355412,0.008077544426494346,0.008077544426494346,0.007862035541195477,0.0077903069466882064,0.007622617124394183
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,United States,Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.022308209665724,33.03416545109925,33.04602269253278,33.0578799339663,33.06973717539983,33.081594416833354,33.09345165826688,33.105308899700404,33.11716614113393,33.12902338256745,33.13017358806888,33.18675561454368,33.24333764101848,33.29991966749328,33.35650169396808,33.41308372044288,33.46966574691768,33.52624777339248,33.636063502058505,33.692735219329606,33.7494069366007,33.779470058224064,33.809533179847435,33.8395963014708,33.86965942309416,33.89972254471753,33.89972254471753,33.86692641203749,33.86692641203749,33.86692641203749,33.86692641203749,33.86692641203749,33.86692641203749,33.86692641203749
